Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
96,768,476,748,556,82.4621125124
97,768,475,748,557,84.403791384
98,770,474,749,556,84.6463230152
99,771,472,750,555,85.615419172
100,773,472,751,554,84.8999411072
101,774,470,752,554,86.8331733844
102,775,469,752,553,87.0919054792
103,776,468,752,553,88.323269867
104,776,468,752,553,88.323269867
105,777,467,752,552,88.6002257333
106,776,467,751,552,88.6002257333
107,777,466,752,553,90.5207158611
108,778,466,753,552,89.5600357302
109,777,466,753,552,89.2860571422
110,777,466,752,553,90.5207158611
111,777,464,751,551,90.8019823572
112,776,464,751,552,91.4822387133
113,776,462,750,550,91.7605579756
114,776,462,750,551,92.7200086281
115,777,459,752,548,92.4445779914
116,778,458,753,548,93.4077084613
117,778,454,753,546,95.3362470417
118,779,451,753,544,96.5660395791
119,779,450,755,544,97.0154626851
120,778,448,754,543,97.9846926821
121,779,447,755,543,98.9545350148
122,778,446,755,542,98.7167665597
123,778,446,755,543,99.6895180047
124,776,445,753,542,99.6895180047
125,777,445,755,542,99.4635611669
126,777,444,754,542,100.6628034579
127,776,443,754,542,101.4149890302
128,776,442,753,542,102.6109155987
129,775,441,753,542,103.3682736627
130,774,438,752,542,106.3014581273
131,770,434,750,543,110.8196733437
132,768,430,748,545,116.7261752993
133,767,425,747,545,121.655250606
134,762,415,748,541,126.7753919339
135,761,405,748,540,135.6244815658
136,757,396,745,541,145.4957044039
137,753,386,740,531,145.581592243
138,753,381,739,529,148.6606874732
139,751,377,737,533,156.6269453191
140,745,375,734,540,165.3662601621
141,741,375,728,536,161.523992026
142,734,377,722,532,155.4638221581
143,723,378,713,538,160.3121954188
144,716,377,707,536,159.2545132798
145,709,382,708,531,149.0033556669
146,708,387,711,531,144.0312466099
147,707,391,714,526,135.1813596618
148,707,393,716,526,133.3041634759
149,706,396,719,527,131.6434578701
150,706,399,723,529,131.106826672
151,710,399,727,529,131.106826672
152,712,398,729,529,132.0984481362
153,720,398,733,528,130.6483830746
154,729,393,740,527,134.4507344718
155,738,390,743,528,138.0905500025
156,745,388,746,524,136.0036764209
157,752,384,750,523,139.0143877446
158,758,378,753,518,140.0892572612
159,764,375,755,511,136.2974687953
160,766,371,755,506,135.4474067674
161,768,366,755,503,137.6154061143
162,769,362,754,498,136.8247053715
163,771,358,754,494,137.0583817211
164,773,356,755,492,137.1860051171
165,774,355,756,489,135.2035502492
166,776,356,758,490,135.2035502492
167,777,355,757,490,136.4734406396
168,777,355,758,492,138.3112432162
169,778,357,758,497,141.4213562373
170,777,357,758,498,142.2743827961
171,776,355,757,498,144.2567156149
172,772,351,754,498,148.0979405664
173,767,350,749,498,149.0905764963
174,761,351,744,498,147.9797283414
175,757,351,742,497,146.7685252362
176,752,351,737,497,146.7685252362
177,747,355,734,496,141.5980225851
178,746,357,733,494,137.6154061143
179,748,360,731,495,136.066160378
180,749,363,732,492,130.1153334546
181,747,364,733,489,125.7815566766
182,746,366,732,489,123.7941840314
183,746,368,732,487,119.8206993804
184,745,369,732,489,120.7021126576
185,743,371,731,488,117.6137747035
186,741,372,730,487,115.5248890932
187,738,371,727,489,118.5116028075
188,733,369,722,496,127.4754878398
189,731,371,720,502,131.4610208389
190,727,372,716,506,134.4507344718
191,726,374,715,504,130.4645545733
192,725,375,714,503,128.471786786
193,725,374,711,503,129.7574660665
194,724,373,709,498,125.8967831201
195,723,372,708,495,123.9112585684
196,722,372,708,492,120.8139064843
197,722,371,709,489,118.7139418939
198,721,371,708,488,117.7200067958
199,719,369,705,487,118.8276062201
200,718,368,705,486,118.7139418939
201,717,365,705,486,121.5935853571
202,717,361,706,484,123.4908903523
203,716,360,706,488,128.3900307656
