Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
206,696,378,685,490,112.5388822
207,697,377,684,491,114.7388339
208,697,379,685,493,114.629839
209,698,379,685,496,117.7200068
210,698,377,683,497,120.9338662
211,699,373,682,490,118.2285921
212,699,373,680,486,114.5862121
213,700,375,682,487,113.4372073
214,701,379,684,487,109.3297764
215,703,380,684,489,110.6435719
216,703,382,684,490,109.658561
217,703,385,686,493,109.3297764
218,703,386,686,496,111.3058848
219,704,388,688,498,111.1575459
220,705,392,689,503,112.1472247
221,706,395,687,512,118.5326959
222,705,399,686,516,118.5326959
223,705,402,686,522,121.4948559
224,705,405,686,524,120.5072612
225,704,405,687,527,123.1787319
226,707,405,693,525,120.8139065
227,711,406,697,520,114.8564321
228,712,405,698,518,113.8639539
229,710,406,696,516,110.8873302
230,709,406,695,516,110.8873302
231,709,407,695,517,110.8873302
232,708,407,695,517,110.7655181
233,708,408,695,519,111.7586686
234,706,413,695,526,113.5341358
235,702,413,692,527,114.437756
236,701,414,691,534,120.4159458
237,698,416,686,535,119.6035117
238,694,417,682,536,119.6035117
239,691,417,677,536,119.8206994
240,689,416,675,531,115.8490397
241,684,411,669,525,114.9826074
242,683,409,667,525,117.0982493
243,682,408,667,522,114.9826074
244,682,408,667,521,113.9912277
245,680,408,663,521,114.2716063
246,678,406,662,519,114.1271221
247,677,407,662,520,113.9912277
248,676,408,663,522,114.7388339
249,676,408,664,523,115.6243919
250,674,406,665,523,117.3456433
251,675,406,664,529,123.4908904
252,674,408,665,529,121.3342491
253,675,408,666,534,126.3210196
254,676,409,669,536,127.1927671
255,678,409,671,536,127.1927671
256,680,408,676,533,125.0639836
257,686,406,682,535,129.0620006
258,691,409,686,532,123.1015841
259,694,411,687,532,121.2023102
260,696,412,687,532,120.3370267
261,699,413,689,532,119.4194289
262,700,414,691,533,119.3398508
263,702,416,692,532,116.4302366
264,703,416,693,533,117.4265728
265,703,414,694,535,121.3342491
266,701,415,690,539,124.4869471
267,700,417,689,545,128.4717868
268,699,419,687,546,127.5656694
269,699,420,688,547,127.4754878
270,700,419,688,545,126.5701387
271,701,417,689,540,123.5839795
272,701,416,689,537,121.5935854
273,701,416,688,535,119.707978
274,701,416,690,534,118.5116028
275,701,416,689,535,119.6035117
276,700,416,689,535,119.507322
277,698,416,687,533,117.5159564
278,695,414,686,533,119.3398508
279,694,413,687,534,121.2023102
280,692,412,685,536,124.1974235
281,691,415,685,539,124.1450764
282,688,415,683,542,127.0983871
283,688,415,684,543,128.0624847
284,687,415,683,545,130.0615239
285,687,415,684,542,127.0354281
286,687,412,685,537,125.015999
287,688,410,685,535,125.0359948
288,689,408,684,532,124.1007655
289,691,409,684,530,121.2023102
290,691,410,683,529,119.2686044
291,691,411,683,530,119.2686044
292,691,412,683,529,117.2731853
293,692,412,684,529,117.2731853
294,692,412,682,530,118.4229707
295,692,413,682,530,117.4265728
296,692,414,681,536,122.4948979
297,692,415,678,541,126.7753919
298,695,418,680,543,125.8967831
299,695,417,678,544,128.1327437
300,698,416,679,541,126.4357544
301,700,415,685,537,122.9186723
302,703,413,689,531,118.8276062
303,705,411,692,530,119.707978
304,707,411,695,528,117.6137747
305,708,411,695,528,117.7200068
306,708,411,695,529,118.7139419
307,709,411,696,528,117.7200068
308,708,412,696,529,117.6137747
309,709,413,698,529,116.5203845
310,709,414,700,532,118.3427226
311,709,415,699,535,120.4159458
312,709,418,700,541,123.3288287
313,709,420,701,545,125.2557384
314,708,421,702,546,125.1439172
315,712,422,705,547,125.1958466
316,714,422,709,543,121.1032617
317,716,422,708,542,120.266371
318,716,423,708,542,119.2686044
319,717,426,709,541,115.277925
320,717,427,708,542,115.3516363
321,717,428,707,543,115.4339638
322,716,429,706,543,114.437756
323,716,430,706,543,113.4416149
324,714,429,705,543,114.3547113
325,713,429,703,545,116.4302366
326,713,429,702,548,119.507322
327,712,428,700,551,123.5839795
328,711,429,699,554,125.574679
329,711,430,699,555,125.574679
