Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
0,672,433,674,554,121.0165278
1,670,438,669,549,111.0045044
2,669,436,666,555,119.0378091
3,668,437,663,556,119.1049957
4,667,436,661,559,123.1462545
5,667,436,659,560,124.2577965
6,667,437,658,560,123.3288287
7,667,437,658,559,122.3315168
8,667,435,656,556,121.4989712
9,668,433,655,555,122.6906679
10,669,431,659,551,120.4159458
11,668,428,659,548,120.3370267
12,669,429,660,548,119.3398508
13,670,429,661,547,118.3427226
14,671,429,662,547,118.3427226
15,670,428,663,547,119.2057046
16,670,427,663,546,119.2057046
17,670,426,664,545,119.1511645
18,670,425,663,544,119.2057046
19,670,425,665,542,117.1067889
20,671,426,668,543,117.0384552
21,669,426,664,549,123.1015841
22,668,430,664,554,124.0644994
23,669,429,663,556,127.1416533
24,666,427,660,557,130.1383879
25,666,425,660,555,130.1383879
26,666,422,661,546,124.1007655
27,670,419,664,544,125.1439172
28,672,420,666,545,125.1439172
29,674,421,666,544,123.259888
30,675,420,667,542,122.2620137
31,677,421,668,542,121.3342491
32,678,422,670,540,118.2708755
33,679,423,670,540,117.3456433
34,678,423,670,541,118.2708755
35,678,423,670,541,118.2708755
36,676,422,670,542,120.1499064
37,673,422,667,543,121.148669
38,673,424,667,549,125.1439172
39,670,424,663,554,130.1883251
40,670,428,664,553,125.1439172
41,671,427,664,555,128.1912634
42,671,427,664,553,126.1942946
43,671,421,663,543,122.2620137
44,670,418,661,541,123.3288287
45,671,418,664,540,122.2006547
46,672,419,666,539,120.1499064
47,672,420,666,539,119.1511645
48,673,420,667,539,119.1511645
49,673,420,668,540,120.1041215
50,673,421,668,541,120.1041215
51,673,421,668,541,120.1041215
52,673,421,670,542,121.0371844
53,672,421,670,543,122.0163923
54,671,422,669,547,125.015999
55,670,423,667,551,128.0351514
56,669,425,666,554,129.034879
57,668,426,663,556,130.0961183
58,667,427,662,556,129.0968629
59,667,426,662,556,130.0961183
60,664,423,659,545,122.102416
61,666,421,661,542,121.1032617
62,666,422,662,542,120.0666482
63,667,423,663,541,118.0677771
64,667,423,662,541,118.1058847
65,666,424,661,541,117.1067889
66,666,423,662,541,118.0677771
67,665,423,662,542,119.0378091
68,665,423,662,541,118.0381294
69,662,422,661,540,118.0042372
70,661,424,661,548,124
71,660,425,657,552,127.0354281
72,657,425,655,552,127.0157471
73,656,425,652,553,128.0624847
74,654,423,650,550,127.0629765
75,655,420,650,545,125.09996
76,656,420,652,543,123.0650235
77,659,420,654,541,121.1032617
78,660,421,655,541,120.1041215
79,661,421,657,541,120.0666482
80,661,423,658,541,118.0381294
81,661,423,657,542,119.0672079
82,661,424,657,543,119.0672079
83,662,425,659,544,119.0378091
84,662,425,661,545,120.0041666
85,663,426,662,550,124.0040322
86,664,428,663,554,126.0039682
87,667,430,666,556,126.0039682
88,666,430,665,558,128.0039062
89,668,429,669,559,130.0038461
90,670,428,670,555,127
91,671,427,670,547,120.0041666
92,669,425,663,544,119.1511645
93,669,424,663,542,118.1524439
94,667,423,662,541,118.1058847
95,667,425,663,540,115.0695442
96,668,425,663,542,117.1067889
97,667,426,663,543,117.0683561
98,667,426,663,543,117.0683561
99,667,427,664,542,115.0391238
100,666,427,661,544,117.1067889
101,666,429,662,549,120.0666482
102,668,430,661,553,123.199026
103,667,432,659,557,125.2557384
104,667,432,660,559,127.1927671
105,666,433,658,557,124.2577965
106,667,431,657,555,124.4025723
107,667,428,658,547,119.3398508
108,665,426,658,544,118.2074448
109,666,427,660,545,118.1524439
110,666,428,661,545,117.1067889
111,668,428,661,546,118.2074448
112,668,428,661,546,118.2074448
113,667,428,661,546,118.1524439
114,667,428,662,544,116.1077086
115,664,426,660,545,119.0672079
116,663,426,659,543,117.0683561
117,663,426,657,545,119.1511645
118,664,426,656,546,120.266371
119,663,426,654,548,122.3315168
120,664,427,654,549,122.40915
121,663,427,653,550,123.4058345
122,663,426,652,550,124.4869471
123,661,425,653,543,118.2708755
124,663,424,657,543,119.1511645
125,664,424,659,542,118.1058847
126,664,424,660,542,118.0677771
127,665,424,662,542,118.0381294
128,666,425,662,542,117.0683561
129,667,424,662,542,118.1058847
130,666,424,662,542,118.0677771
131,667,424,663,543,119.0672079
132,666,425,663,544,119.0378091
133,666,425,661,543,118.1058847
134,666,426,658,547,121.2641744
135,665,429,655,551,122.40915
136,663,429,653,552,123.4058345
137,663,429,651,553,124.579292
138,663,428,651,553,125.574679
139,663,427,652,552,125.4830666
140,664,426,655,548,122.3315168
141,665,426,659,546,120.1499064
142,668,425,661,544,119.2057046
143,667,425,662,544,119.1049957
144,668,425,663,544,119.1049957
145,668,426,663,544,118.1058847
146,667,426,662,545,119.1049957
147,668,427,663,545,118.1058847
148,667,426,664,544,118.0381294
149,666,427,664,546,119.0168055
150,665,428,662,547,119.0378091
151,664,429,660,549,120.0666482
152,663,429,659,555,126.0634761
153,663,431,659,557,126.0634761
154,662,432,660,558,126.015872
155,661,431,660,557,126.0039682
156,661,429,661,558,129
157,661,427,661,553,126
158,663,427,662,550,123.004065
159,666,426,664,545,119.0168055
160,665,426,662,543,117.0384552
161,665,425,662,544,119.0378091
162,666,427,662,543,116.068945
163,667,426,662,544,118.1058847
164,667,427,662,544,117.1067889
165,667,428,662,544,116.1077086
166,667,427,663,544,117.0683561
167,667,427,663,544,117.0683561
168,665,427,662,544,117.0384552
169,663,428,660,546,118.0381294
170,662,428,659,551,123.0365799
171,660,428,658,554,126.015872
172,660,429,656,556,127.0629765
173,660,429,658,557,128.015624
174,659,429,658,556,127.0039369
175,661,429,660,555,126.0039682
176,662,427,663,551,124.0040322
177,666,425,666,544,119
178,667,426,665,545,119.0168055
179,668,426,665,546,120.0374941
180,668,428,664,548,120.0666482
181,669,429,664,548,119.1049957
182,670,432,664,550,118.1524439
183,671,432,664,550,118.2074448
184,670,434,662,551,117.2731853
185,669,435,662,551,116.211015
186,669,435,664,550,115.1086443
187,667,436,663,551,115.0695442
188,667,436,664,556,120.0374941
189,668,438,664,561,123.0650235
190,669,438,663,563,125.1439172
191,670,438,661,567,129.3135724
192,673,439,662,566,127.4754878
