Frame,Nose_Tip_X,Nose_Tip_Y,Chin_X,Chin_Y,Distance
0,668,364,655,472,108.7795937
1,661,368,653,482,114.280357
2,660,368,653,485,117.2092147
3,659,370,654,488,118.1058847
4,657,370,652,488,118.1058847
5,653,371,648,489,118.1058847
6,651,372,647,489,117.0683561
7,650,373,646,490,117.0683561
8,649,373,645,491,118.0677771
9,649,374,646,490,116.0387866
10,649,376,645,500,124.0644994
11,645,377,640,504,127.0983871
12,647,378,641,503,125.1439172
13,648,376,640,502,126.2537128
14,649,374,638,499,125.4830666
15,650,370,639,496,126.4792473
16,652,370,641,495,125.4830666
17,653,371,641,494,123.5839795
18,655,371,645,492,121.4125199
19,657,371,646,490,119.507322
20,658,371,648,489,118.4229707
21,661,373,650,489,116.5203845
22,664,375,653,489,114.5294722
23,668,377,658,489,112.4455424
24,669,379,661,491,112.2853508
25,671,381,664,490,109.2245394
26,672,382,665,495,113.2166066
27,670,386,661,502,116.3486141
28,671,387,660,506,119.507322
29,674,389,661,510,121.6963434
30,675,391,660,508,117.9576195
31,675,388,659,505,118.0889495
32,675,387,660,498,112.0089282
33,676,387,660,499,113.137085
34,675,387,660,498,112.0089282
35,676,387,662,497,110.8873302
36,677,387,664,497,110.7655181
37,677,386,663,496,110.8873302
38,676,386,662,496,110.8873302
39,675,384,662,494,110.7655181
40,675,384,663,492,108.6646217
41,674,383,663,492,109.5536398
42,673,382,661,494,112.6410227
43,673,381,661,493,112.6410227
44,672,380,660,493,113.6353818
45,672,381,661,497,116.5203845
46,670,383,659,502,119.507322
47,670,384,661,503,119.3398508
48,669,383,658,503,120.503112
49,671,383,662,502,119.3398508
50,674,383,666,500,117.2731853
51,676,383,667,498,115.3516363
52,675,382,666,493,111.3642672
53,675,381,666,492,111.3642672
54,674,383,664,492,109.4577544
55,674,382,665,492,110.3675677
56,674,382,665,492,110.3675677
57,674,382,665,491,109.3709285
58,674,381,665,490,109.3709285
59,676,382,665,490,108.5587399
60,676,382,663,493,111.7586686
61,674,382,662,494,112.6410227
62,675,383,660,499,116.965807
63,673,383,657,501,119.0798052
64,674,384,657,500,117.239072
65,674,383,656,497,115.4123044
66,676,383,659,492,110.317723
67,675,382,659,493,112.1472247
68,676,381,663,492,111.7586686
69,677,382,663,492,110.8873302
70,678,384,665,492,108.7795937
71,678,384,665,492,108.7795937
72,677,385,665,492,107.6707946
73,677,385,666,492,107.5639345
74,677,385,666,492,107.5639345
75,677,385,667,494,109.4577544
76,678,385,669,495,110.3675677
